ID,SMILES,DATA
1787,c1c(cc(c(c1)/C=N\NC(=N)C(=N)N/N=C\c2c(cc(cc2)Cl)Cl)Cl)Cl,4.438
1788,c1cc(cc(c1)/C=N\NC(=N)C(=N)N/N=C\c2cc(ccc2)[N+](=O)[O-])[N+](=O)[O-],4
1789,C1[C@H](CN[C@@H]1C(=O)O)O,4
1790,CC(C)CC(C(=O)O)N,4
1791,C/C/1=C/CCC(C2CC(C(C/C(=C/CC1)/C)OC(=O)C)C(=C)C(=O)O2)(C)O,6.329
1792,C(C1C(C(C(O1)n2c3c(c(=O)nc([nH]3)N)nn2)O)O)O,6.17
1793,c1cnc(nc1)NC(=O)C2C3C=CC(C2C(=O)O)O3,4
1794,c1ccnc(c1)CNC(=O)C2C3C=CC(C2C(=O)O)O3,4
1795,c1cnccc1CNC(=O)C2C3C=CC(C2C(=O)O)O3,4
1796,c1cc(cnc1)CNC(=O)C2C3CCC(C2C(=O)O)O3,4
1797,c1c(cc(c(c1Sc2cc(cc(c2O)Cl)Cl)O)Cl)Cl,5.365
1798,CCCCCC1=C/C(=C\c2c(cc([nH]2)c3ccc[nH]3)OC)/N=C1C,8
1799,CCCNc1c2cnn(c2ncn1)C,4
1800,c1cc2c(cc1S(=O)(=O)N)C(=O)C(=C(C2=O)Cl)N,6.395
1801,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,6.671
1802,c1c(ccc(c1)O)/C=N\NC(=N)C(=N)N/N=C\c2ccc(cc2)O,6.49
1803,Cc1ccc(cc1)NCC2(C(C(C(O2)CO)O)O)/N=C/c3ccccc3,4.5
1804,c1cc(cc(c1)Oc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])C(F)(F)F,6.528
1805,c1ccc(c(c1)C(=O)O)/N=N/c2c3ccc(cc3cc(c2O)S(=O)(=O)O)S(=O)(=O)O,4
1806,c1ccc2c(c1)cccc2/N=N\c3c4ccccc4ccc3O,4.236
1807,c1ccc2c(c1)ccc(c2/N=N/c3c4ccccc4c(cc3O)S(=O)(=O)O)O,5.402
1808,c1ccc2c(c1)ccc(c2O)/N=N/c3c4ccccc4c(cc3O)S(=O)(=O)O,4.659
1809,Cc1cc2c(cc1N)[n+](c3cc(c(cc3n2)C)N)c4ccccc4,4.952
1810,c1ccc2c(c1)ccc(c2/N=N/c3ccc(cc3)/N=N/c4ccc(cc4)S(=O)(=O)O)O,4.29
1811,c1ccc(cc1)/N=N/c2ccc(cc2)/N=N/c3c(ccc4c3c(cc(c4)S(=O)(=O)O)S(=O)(=O)O)O,4
1812,CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,6.591
1813,CCOc1ccc(cc1)/N=N/c2ccc(cc2)c3ccc(cc3)/N=N/c4c(ccc5c4c(cc(c5)S(=O)(=O)O)S(=O)(=O)O)O,4
1814,Cc1cc(c(c(c1)CN(C)Cc2cc(cc(c2O)Cl)Cl)O)C,5.568
1815,c1cc(c(cc1Cl)Cc2cc(cc(c2O)Cc3cc(ccc3O)Cl)Cl)O,5.833
1816,CC(C)(C)c1cc(c(c(c1)CN(C)C)O)CNC2CCCCC2,4.89
1817,c1ccc(cc1)CN2Cc3cc(ccc3OC2)OC(=O)c4ccccc4,4.975
1818,CCCCCCNCc1cc(cc(c1O)CNCCCCCC)C(C)(C)C,5.773
1819,c1ccc2c(c1)ccc(c2CN(Cc3c4ccccc4ccc3O)C5CCCCC5)O,4.564
1820,c1c(c(nc(=O)n1C2CC(C(O2)CO)O)N)F,8.28
1821,CC(=O)OC1=CC2=CC[C@H]3[C@@H]4CCC(=O)[C@]4(CC(=O)[C@@]3([C@]2(CC1)C)S)C,4.538
1822,Cc1c(c(c(c(c1CC(=O)N2CC2)C)C)CC(=O)N3CC3)C,5.939
1823,CC(C)(C)c1ccc(c(c1)CN(Cc2cc(ccc2O)C(C)(C)C)C3CCCCC3)O,4.629
1824,Cc1cc(cc(c1O)CNC2CCCCC2)C(C)(C)C,4.747
1825,c1ccc2c(c1)ccc(c2C/N=C/c3c4ccccc4ccc3O)O,5.204
1826,Cc1cc(c(c(c1)Cc2cccc(c2O)Cc3cc(cc(c3O)C)C)O)C,4.45
1827,CC(C)(C)c1cc(c(c(c1)Br)O)CN(Cc2cc(cc(c2O)Br)C(C)(C)C)C3CCCCC3,4.875
1828,Cc1c/c(=N\c2ccc3c(c2)c(cc([n+]3C)C)N)/nc(n1C)N,4
1829,COc1ccc(cc1OC)c2nc3ccccc3s2,4.114
1830,c1cc(c(cc1)O)/C=N/NC(=O)N/N=C/c2c(cccc2)O,4
1831,c1cc(c(cc1Cl)/C=N/NC(=O)N/N=C\c2cc(ccc2O)Cl)O,5.601
1832,CCOc1cc(ccc1O)/C=N/NC(=O)N/N=C\c2ccc(c(c2)OCC)O,5.6
1833,B1(OCC(O1)C2C3C(COB(O3)c4ccccc4)OB(O2)c5ccccc5)c6ccccc6,4
1834,c1cc(ccc1Cc2ccc(cc2)[As](=O)(O)O)[As](=O)(O)O,7.09
1835,c1[nH]c2c(n1)c(=S)n(cn2)CCSC3=NC=NC4=NC=NC43,4.085
1836,c1ccc(cc1)CSc2nccc(n2)Nc3cc(ccc3Cl)Cl,4
1837,c1cc(ccc1CSc2[nH]ccc(=O)n2)Cl,4
1838,C1CCC(CC1)N2Cc3c(c4c(c(c3OC2)O)OCN(C4)C5CCCCC5)C(=O)O,4.982
1839,CC(C)(C)c1c2c(c(c3c1OCN(C3)Cc4ccccc4)C(C)(C)C)OCN(C2)Cc5ccccc5,4.553
1840,CC(C)(C)c1cc(c(c(c1)CN(C)C)O)CN(C)C,4.67
1841,CC(C)(C)CC(C)(C)NCc1cc(cc(c1O)CNC(C)(C)CC(C)(C)C)C(C)(C)C,5.379
1842,C1CN=C(N1)SCC(=O)O,4
1843,c1ccc\2c(c1)-c3ccccc3C(=O)/C2=N/O,5.902
1844,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CCN(C)C)O)C)O,5.28
1845,CCSC1=CC(=O)c2ccccc2C1=O,6.428
1846,Cc1ccc2c(c1)s[nH]c2=O,5.487
1847,CC(C)(C)c1ccc(c(c1)C[N+](C)(C)C)O,4
1848,c1c(cc(c(c1Cc2cc(cc(c2O)C(=O)O)Cl)O)C(=O)O)Cl,4
1849,c1ccc2c(c1)N(CO2)Cc3cc(c(cc3O)CNC4CCCCC4)O,5.344
1850,CC(C)(C)c1ccc(c(c1)CN(Cc2cc(ccc2O)C(C)(C)C)c3ccccc3)O,4.49
1851,c1ccc(cc1)COCc2c(nns2)C(=O)O,4
1852,Cc1c2c(c3c(c1OC(=O)C)C4=C(/C(=C/[C@@]([C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@](/C=C\C=C(\C(=O)N2)/C)(C)O)O)C)O)C(=O)OC)OC(=O)C)C)O)(C)O)/C)OCOC4=C(C3=O)C)O,4
1853,Cc1c(c(c(cn1)CBr)CBr)O,4.35
1854,Cc1c(c(c(cn1)CCl)CCl)O,4
1855,Cc1c(c(c(cn1)CI)CI)O,5.407
1856,CN(Cc1cc(cc(c1O)Br)Br)Cc2cc(cc(c2O)Br)Br,5.882
1857,CC(C)(C)c1ccc(c(c1)CN(Cc2c3ccccc3ccc2O)C4CCCCC4)O,4.857
1858,c1c(cc(c(c1Br)O)Br)CN(Cc2cc(c(c(c2)Br)O)Br)C3CCCCC3,4
1859,c1c(cc(c(c1Cl)O)Cl)CN(Cc2cc(c(c(c2)Cl)O)Cl)C3CCCCC3,8
1860,CC(C)(C)c1cc(c(c(c1)Br)O)CN(C)Cc2cc(cc(c2O)Br)C(C)(C)C,5.568
1861,c1cc2c(c(c1)O)NCCC2,6.66
1862,c1ccc(cc1)C(=O)c2ccc(c3c2cccn3)O,5.439
1863,Cc1c[n+](c2ccccc2[n+]1[O-])[O-],4
1864,CCOC(=O)C(Cc1cnc2ccccc2n1)O,4.348
1865,c1cc(ccc1C(=O)NCCO)[N+](=O)[O-],4
1866,Cc1c(nc(nc1Cl)Cl)C,4
1867,c1ccc(cc1)COc2ccc3c(c2)cc([nH]3)C(=O)O,4
1868,CC(=O)NC(Cc1c[nH]c2c1cccc2)C(=O)O,4
1869,CCN1CN(C(=S)SC1)CC,4.145
1870,CCSCC(C(=O)O)N,4
1871,CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)C)C)O)O,8
1872,CC(=O)O[C@@H]1C[C@]2([C@@H]3CC=C4[C@H]([C@@]3(C(=O)C[C@@]2([C@H]1[C@](C)(C(=O)/C=C/C(C)(C)OC(=O)C)O)C)C)C[C@@H](C(=O)C4(C)C)O)C,5.792
1873,c1ccc(cc1)CCN2CCN=C2Cc3ccccc3,4.428
1874,CC1=NCC[N+]1(CCc2ccccc2)Cc3ccccc3,4.462
1875,C1CN2CCN1CNC(=S)C(=S)NCN3CCN(CC3)CNC(=S)C(=S)NC2,4.734
1876,c1cc(c(cc1)O)/C=N\NC(=O)CCCCCCCCC(=O)N/N=C\c2c(cccc2)O,6.642
1877,c1c(cc(c(c1)O)/C=N\NC(=O)CCCCCCCCC(=O)N/N=C\c2c(ccc(c2)Cl)O)Cl,6.765
1878,c1cc(c(cc1)O)/C=N\NC(=O)CCCCC(=O)N/N=C\c2c(cccc2)O,5.888
1879,c1cc(c(cc1)Cl)/C=N\NC(=O)CCCCC(=O)N/N=C\c2c(cccc2)Cl,4
1880,CN(C)C(=S)SSC(=S)N(C)C,5.057
1881,Cc1cc(ccc1C=O)N(CCCl)CCCl,5.241
1882,Cc1ccc(cc1)NS(=O)(=O)c2cc(ccc2C)C,5.208
1883,c1ccc(c(c1)C(=O)/C=C/c2ccccn2)O,5.767
1884,c1ccc(c(c1)C(=O)/C=C/c2cccnc2)O,4.643
1885,c1cc(sc1)C[N+]23CN4CN(C2)CN(C4)C3,4.738
1886,c1ccc2c(c1)-c3c(cccc3NC(=O)/C=C/C(=O)O)C2=O,5.365
1887,c1ccc-2c(c1)Cc3c2cc(cc3)NC(=O)/C=C\C(=O)O,4.246
1888,c1ccc(c(c1)CSc2cc(nc(n2)N)C(=O)O)Cl,4.492
1889,c1c([nH]c(=O)nc1N)C(=O)O,4
1890,c1ccc(cc1)CSS(=O)(=O)C(c2ccccc2)c3ccccc3,5.376
1891,c1ccc(c(c1)C(Sc2nc3ccccc3s2)Sc4nc5ccccc5s4)O,4.576
1892,c1cc2c(cc1Cl)ncnc2Cl,4
1893,CC[C@@]1(C[C@@H]2C[C@@](c3c(c4ccccc4[nH]3)CCN(C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CCN9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC)O,9.447666667
1894,c1ccnc(c1)CC(C(=O)O)O,4
1895,CCOC(=O)C1C(N(C(C(C1=O)C(=O)OCC)c2ccccc2)C)c3ccccc3,4
1896,CN1C(CC(CC1c2ccccc2)O)c3ccccc3,4
1897,C(CCl)N(CCCl)CC(C(C(C(CN(CCCl)CCCl)O)O)O)O,4.425
1898,c1ccc(cc1)C(CO)S(=O)(=O)O,4.708
1899,c1ccc(cc1)C(C(c2ccccc2)S(=O)(=O)O)O,4
1900,COc1ccc(c2c1cccc2)Cc3ccccc3C(=O)O,4.584
1901,c1ccc(c(c1)C2CC(=O)c3ccccc3O2)Cl,4.471
1902,c1ccc2c(c1)C(=O)CC(O2)c3cccc(c3)Cl,4.996
1903,c1ccc2c(c1)C(=O)CC(O2)c3ccc(cc3)Cl,4.96
1904,COS(=O)(=O)C,5.699
1905,Cc1cc(ccc1/C=N/c2cccnc2)N(CCCl)CCCl,5.17
1906,CC1(c2cccc(c2C(=O)C3=C(C4(C(CC31)C(C(=C(C4=O)C(=O)NCN5CCCC5)O)N(C)C)O)O)O)O,4.229
1907,c1ccc(cc1)C(C(=O)N)N2CCOCC2,4
1908,c1ccc(cc1)C2CC(=O)c3ccccc3O2,4.616
1909,COc1cccc2c1cc(c3c2c4c(cc3C(=O)O)OCO4)[N+](=O)[O-],4.55
1910,CC(CN1CCN(CC1)C)CN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,5.585
1911,Cc1cc(nc2c1c(nc(n2)N)SCc3ccc(cc3Cl)Cl)C,4
1912,Cc1cc2c([nH]c(nc2=O)N)nc1C,4
1913,c1ccc(cc1)CCNCC(=O)O,4
1914,c1ccc(cc1)NC(=O)c2ccc(c(c2)[N+](=O)[O-])Cl,5.384
1915,c1ccc2c(c1)ccc(c2O)C(=O)Nc3cccc(c3)[N+](=O)[O-],5.63
1916,COc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccccc2,4
1917,c1ccc2c(c1)c3cc(c(cc3[nH]2)O)C(=O)Nc4ccc(cc4)Cl,5.36
1918,CCOc1ccccc1NC(=O)c2cc3ccccc3cc2O,5.589
1919,Cc1cc(ccc1NC(=O)c2cc3ccccc3cc2O)Cl,5.914
1920,COc1cc(c(cc1Cl)OC)NC(=O)c2cc3ccccc3cc2O,5.583
1921,Cc1cc(c(cc1Cl)OC)NC(=O)c2cc3ccccc3cc2O,5.507
1922,CCOc1ccc(cc1)NC(=O)c2cc3ccccc3cc2O,4.746
1923,c1ccc2c(c1)COS2(=O)=O,4
1924,c1ccc(c(c1)/C=N/NC(=S)N/N=C\c2ccccc2O)O,6.188
1925,COc1cc(cc(c1OC)OC)C(=O)c2ccc3c(c2)OCO3,5.609
1926,CC(C)C1=C2CCC3(C(C2(CC1)C)CCC4C3(CCC56C4C(C(CC5)(C)C)OC6)C)C,4.909
1927,c1cc(ccc1NC2(CCCC2)C(=O)O)Cl,4
1928,C1C(=O)O[Cu]2([SH+2]1CC(=O)O)OC(=O)C[SH+2]2CC(=O)O,5.501
1929,C[C@@H]1C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O[C@@H](C[C@H]2C(O2)/C=C/C1=O)C)OC(=O)C)OC)OC3C(C(C(C(O3)C)OC4CC(C(C(O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O,5.01
1930,c1cc(ccc1Nc2c(c(nc(n2)N)N)N=O)O,4.826
1931,CC(=O)N[C@H]1CCc2cc(c(c(c2-c3c1cc(cc3)O)OC)OC)OC,7.519
1932,CC(=O)N[C@H]1CCc2cc(c(c(c2-c3c1cc(cc3)OC)OC)OC)OC,7.4
1933,CC(CNS(=O)(=O)c1ccccc1)(c2ccccc2)O,4
1934,CC(=O)NC(CCC(=O)C=[N+]=N)C(=O)O,4
1935,CC1C(C(CCN1)CC(=O)O)CC(=O)O,4
1936,CC(CC(=O)O)(CC(=O)O)c1ccccc1,4
1937,c1cnn2c1NCC2,3.731
1938,CCN(CC)CC(C)Nc1ccc(c2c1c(=O)c3ccccc3s2)[N+](=O)[O-],5.614
1939,Cl[Cd]Cl,4.8635
1940,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C)O,4
1941,C(=O)(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)O,4
1942,c1ccc(cc1)Sc2c3ccccc3ncn2,5.537
1943,COc1cc(c(c(c1)OC)C(=O)/C=C/c2ccccc2)O,5.644
1944,c1ccc2c(c1)ccc(c2/C=N\NC(=O)c3ccncc3)O,7.052
1945,C1CN=C(N1)SCCC(=O)O,4.006
1946,c1ccc(c(c1)/C=N/NC(=S)N/N=C\c2ccccc2[N+](=O)[O-])[N+](=O)[O-],5.377
1947,c1ccc2c(c1)nc(s2)c3cccc(c3)O,4.244
1948,CCCn1cnc2c1nc(nc2SCC(=O)O)N,4
1949,c1ccc(cc1)/N=N/c2c3ccccc3ccc2O,4
1950,Cc1cc(ccc1/N=N/c2c3ccccc3ccc2O)S(=O)(=O)O,4
1951,c1cc-2c(cc1[N+](=O)[O-])C(=O)c3ccc4c5ccc6c7c5c(ccc7-c8ccc(cc8C6=O)[N+](=O)[O-])c9c4c3c2cc9,4
1952,CSc1ncc(c(n1)Sc2c3c(nc[nH]3)nc(n2)N)Br,5.624
1953,CS(=O)(=O)CC(=O)c1ccccc1,4
1954,c1cc(c(cc1)O)/C=N/c2c(cccc2)/N=C/c3c(cccc3)O,5.381
1955,CC(C)C(c1ccccc1)(C(=O)O)N,4
1956,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4cccc(c4C(=O)C3=C([C@@]2(C(=O)C(=C1O)C(=O)N)O)O)O,5.626
1957,c1[nH]c2c3[n+]1[Pd]4([n+]5c[nH]c6c5C(=S4)N=CN6)(S=C3N=CN2)(Cl)Cl,5.887
1958,CC(CSC(=N)N)C(=O)N,4
1959,CCCCCCC(=O)NC1=C(C(=O)C(=C(C1=O)N2CC2)NC(=O)CCCCCC)N3CC3,5.365
1960,c1cc(ccc1S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)Br)Br,4
1961,c1cc2c(cc1Cl)c(ncn2)NCCN,4
1962,C[C@@H]1C[C@H]2CC[C@H](O2)[C@@H](C(=O)O[C@H](C[C@@H]3CC[C@@H](O3)[C@H](C(=O)O[C@@H](C[C@H]4CC[C@H](O4)[C@@H](C(=O)O[C@H](C[C@@H]5CC[C@@H](O5)[C@H](C(=O)O1)C)C)C)C)C)C)C,6.534
1963,c1ccc(cc1)CNNC(=O)N,4
1964,c1ccc(cc1)C#CC(c2ccccc2)(c3ccccc3)O,4.936
1965,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C)O)O,5.625
1966,CC(C)C(C(=O)O)Nc1c2c(nc[nH]2)ncn1,4
1967,CSc1nc(c(c(n1)Cl)Br)Sc2c3c(nc[nH]3)nc(n2)N,5.558
1968,C1CCN(CC1)Cc2c([nH]c(=O)[nH]c2=O)C(=O)O,7.257
1969,c1ccc2c(c1)ccc(c2/C=N/N=c/3\ccc(c[nH]3)[N+](=O)[O-])O,6.037
1970,c1cc(c(cc1Br)/C=N\N=c\2/ccc(c[nH]2)[N+](=O)[O-])O,6.504
1971,COc1ccc(cc1OC)/C=N\N=c\2/ccc(c[nH]2)[N+](=O)[O-],4
1972,CC(C)Cn1cnc2c1nc(nc2SCc3ccccn3)N,4
1973,Cc1c(c(c2c(c(c(c(c2c1)C(C)C)O)O)/C=N/c3c(ccc(c3)C(F)(F)F)Cl)O)c4c(c5c(c(c(c(c5cc4C)C(C)C)O)O)/C=N/c6c(ccc(c6)C(F)(F)F)Cl)O,4
1974,c1ccc(cc1)C(=O)c2ccc(cc2)Oc3ccc(cc3[N+](=O)[O-])[N+](=O)[O-],5.54
1975,c1ccc2cc(ccc2c1)N3C(=O)C=CC3=O,5.68
1976,Cc1n(c2c([n+]1Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc4C2=O)c5ccccc5,5.74
1977,C(C(C(C(C(=O)NN)O)O)O)O,4
1978,c1ccc(cc1)P(=O)(O)O,4
1979,c1ccc(cc1)P(=O)(O)OP(=O)(c2ccccc2)O,4
1980,CCN(CCO)CC(C)Nc1ccc(c2c1c(=O)c3ccccc3s2)[N+](=O)[O-],5.999
1981,Cc1cccc(c1C(=O)OCC2(C(C(C(C2(C)O)(C(C)O)NC(=O)N(C)C)N)Nc3cccc(c3)C(=O)C)O)O,8.5
1982,c1cnccc1C(=O)NNC(=O)c2ccncc2,4
1983,COc1cc(c(c(c1)OC)OC)CCN,4.459
1984,c1cc(c(=O)ccc1N=O)O,6.579
1985,c1nc(c2c(n1)n(cn2)C3(C(C(C(O3)CO)O)O)CO)N,4
1986,CCCC(C(=O)c1ccccc1)N,4
1987,c1cc2c(ccc(c2nc1)O)I,5.617
1988,c1ccc(cc1)c2c(c(nc(n2)Cl)Cl)Cl,6.131
1989,c1ccc2c(c1)cc(c(=O)o2)C(=O)O,4
1990,CCOC(=O)C(Cc1ccc(cc1)N(CCCl)CCCl)NC(=O)C(Cc2ccccc2)NC(=O)C,7.452
1991,c1cc(c(cc1)O)/C=N\NC(=O)C(=O)N/N=C\c2c(cccc2)O,5.298
1992,CC(=O)Nc1nc2c(c(n1)SCc3ccccc3)ncn2C(=O)C,4
1993,C[N+](C)(C)c1c2c(ncn1)n(cn2)C3CCCCO3,4
1994,C[N+](C)(C)c1c2c(ncn1)n(cn2)C3CCCO3,4
1995,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CCOC5=O)O)C)OC6C(C(C(C(O6)CO)O)O)O,4.21
1996,CN(CC(=C)Br)CC(=C)Br,4
1997,CC(=O)OC(C)(C)/N=N/c1ccc(cc1)Br,4.993
1998,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,4
1999,c1ccc2c(c1)N(c3cc(ccc3S2)C(F)(F)F)CCCN4CCN(CC4)CCOCCO,6.473
2000,c1cc(ccc1NC=O)S(=O)(=O)c2ccc(cc2)NC=O,4
2001,CC1(OCCO1)CCC(=O)OC2CCCCC2,4
2002,CC(C)NC(=N)NC(=N)NCCCCNc1cc(cc2c1nccc2)OC,5.34
2003,CC(C)[C@H]1Cc2c(ccc3c2O[C@@H]4COc5cc(c(cc5[C@@H]4C3=O)OC)OC)O1,5.267
2004,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)(C(=O)C)O,4.851
2005,COc1cc2c(c(=O)cc(o2)c3ccc(cc3)O)c(c1OC)OC,4
2006,COc1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3OC)O)OC,4.416
2007,COc1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3OC)OC)OC,4.853
2008,COc1ccc(cc1)c2cc(=O)c3c(o2)c(c(c(c3OC)OC)OC)OC,4.083
2009,c1ccc(cc1)C(=O)OCC(=O)C=N#N,4
2010,CS(=O)(=O)OCCN(CCOS(=O)(=O)C)c1ccc(cc1)/C=N/N=c/2\c3c([nH]cn2)nc[nH]3,5.092
2011,C/C(=N\NC(=O)c1ccncc1)/c2ccc(cc2O)O,5.681
2012,C/C(=N\NC(=O)c1ccncc1)/c2ccc3ccccc3c2O,6.634
2013,CC1CN1C(=O)NCCCCCCNC(=O)N2CC2C,4.832
2014,C(C(=O)O)SSCC(=O)O,4
2015,CN(C)c1c2c(ncn1)n(cn2)CCn3cnc4c3ncnc4N(C)C,4
2016,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)NCCO,4.518
2017,Cc1cc2c(nc1C)nc(nc2SCc3ccccc3Cl)N,4
2018,c1cc(sc1)c2csc(n2)N,4.537
2019,CCC1CCC2C1(CCC3C2CC=C4C3(CC(C(C4)OC(=O)C)N)C)C,5.608
2020,c1cc(ccc1C2=NCCO2)[N+](=O)[O-],5.502
2021,C1CC(C(C1)(C(=O)O)N)C(=O)O,4
2022,C/C(=C/c1ccc(c(c1)OC)OC)/[N+](=O)[O-],5.708
2023,COc1ccc2c(=O)cc(oc2c1OC)c3ccncc3,4.536
2024,COc1ccc2c(c1)c(=O)cc(o2)c3cccnc3,4.302
2025,COc1ccc2c(c1)c(=O)cc(o2)c3ccncc3,4.092
2026,c1c(on[n+]1CC[n+]2cc(on2)O)O,4
2027,c1c(on[n+]1CCCC[n+]2cc(on2)O)O,4
2028,CCCCCCCCC/C(=N\NC(=O)c1ccncc1)/c2ccc(c(c2O)O)O,7.371
2029,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,7.952
2030,CC12CCC(CC1=CCC3C2CCC4(C3C/C(=C\N5CCCC5)/C4=O)C)O,4.101
2031,COc1ccc2c(c1)[n+](c3ccccc3[n+]2[O-])[O-],4.643
2032,CCOC(=O)C(C)(C)C(C(C)C)O,4
2033,CC(C)NC(=N)NC(=N)NCCCNc1cc(cc2c1nccc2)OC,5.119
2034,CC(C)NC(=N)NC(=N)NCCCCCNc1cc(cc2c1nccc2)OC,5.657
2035,c1cc(c(cc1Cl)CC(=O)O)O,4
2036,Cc1ccc(cc1)C(C(C(=O)c2ccc(cc2)C)Cl)Cl,6.206
2037,c1c(ccc(c1)Cl)/C=C\2/C(=O)/C(=C/c3ccc(cc3)Cl)/CCC2,5.438
2038,CCNC(C)Cc1ccccc1,4
2039,CN1CCN(CC1)CCCBr,4
2040,CC(C)(C)CNCCO,4
2041,CCCCCCCCCCCCCCCCN1CC2CCCCC2C1,5.614
2042,COc1cc2c(c(=O)cc(o2)c3ccc(cc3)O)c(c1O)OC,4
2043,CCOC(=O)C(C)N1C(=O)c2ccccc2S1(=O)=O,4
2044,c1ccc(cc1)CSc2c3c(ncn2)n(cn3)CCO,4.408
2045,c1ccc2c(c1)C(=O)C3=C(C2=O)SCCS3,6.106
2046,c1cc(c(cc1Cl)Sc2cc(ccc2O)Cl)O,5.228
2047,c1ccc2cc(ccc2c1)O[P-](N3CC3)(N4CC4)O,4.348
2048,C1CCN(C1)P(=S)(N2CC2)N3CC3,4.136
2049,Cc1cc(c(c(c1)OC)O)C(=O)/C=C/c2ccccc2,4.557
2050,c1ccc2c(c1)C(c3ccccc3O2)Nc4ccccc4[N+](=O)[O-],5.352
2051,c1ccc(cc1)C(=O)c2ccccc2c3ccccc3C(=O)O,4
2052,Cc1ccc(cc1)C2=C(C(Oc3c2cc(cc3)C)c4ccccc4)c5ccccc5,4.859
2053,c1ccc(cc1)C(=O)C2C(CN=N2)c3ccc(cc3)[N+](=O)[O-],6.029
2054,c1ccc(cc1)C(=C2C=CC(=O)C=C2)c3ccc(cc3)O,5.937
2055,c1cc(cc(c1)C(F)(F)F)C(=O)C[SiH](CC(=O)c2cccc(c2)C(F)(F)F)CC(=O)c3cccc(c3)C(F)(F)F,5.508
2056,CCc1ccccc1N2CCN(CC2)C(=O)c3cc(c(c(c3)OC)OC)OC,7.281
2057,c1ccc2c(c1)c(c3ccccc3c2CSC(=N)N)CSC(=N)N,5.328
2058,c1ccc(cc1)C(=O)CCCc2ccccn2,4
2059,CSc1nc(c(c(n1)Cl)Br)Nc2c[nH]c(=O)[nH]c2=O,4.752
2060,C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O,7.739
2061,C(C(=O)N)N=[N+]=N,4
2062,CN(C)CC/C=C/1\c2ccccc2Sc3c1cc(cc3)Cl,5.086
2063,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N,6.004
2064,CC(=O)NCCc1c[nH]c2c1cc(cc2)OC,4
2065,C(C(=O)O)ON,4.027
2066,Cc1ccc2ccccc2c1CSc3c4c(nc(n3)N)n(cn4)CC(C)C,5.211
2067,CC(=O)OC12CC(C3(CC(C1C3OC(=O)c4ccccc4)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC)O)OC,4
2068,CCN1C[C@@]2([C@@H](C[C@@H]([C@@]34[C@@H]2[C@H]([C@@H](C31)[C@@]5([C@@H]6[C@H]4C[C@@]([C@@H]6OC(=O)c7ccccc7)([C@H]([C@@H]5O)OC)O)OC(=O)C)OC)OC)O)COC,4
2069,c1ccc2c(c1)C(=O)/C(=C\c3ccco3)/O2,4
2070,c1ccc2c(c1)C(=O)/C(=C\c3cccs3)/O2,4.239
2071,CC(C)NC(=N)NC(=N)NCCNc1cc(cc2c1nccc2)OC,4.785
